dayofweek,exposure,repeat,category,midcategory,subcategory,sex,price,installment,mother_code,count
1,20.0,1,6,109,446,2,199000.0,2,100049,33.80402010050251
1,20.0,2,6,109,446,2,199000.0,2,100049,67.87437185929649
1,20.0,3,6,109,446,2,199000.0,2,100049,114.43718592964822
1,30.0,1,10,153,113,2,158000.0,1,100527,53.39240506329114
1,30.0,1,10,153,113,2,149000.0,0,100527,81.41610738255035
1,30.0,2,10,153,113,2,158000.0,1,100527,81.36708860759494
1,30.0,2,10,153,113,2,149000.0,0,100527,140.10738255033556
1,20.0,1,9,73,465,2,198000.0,2,100189,13.929292929292927
1,20.0,1,9,73,465,2,238000.0,2,100189,8.512605042016808
1,20.0,1,9,73,143,2,169000.0,2,100190,16.023668639053255
1,20.0,1,9,73,143,2,199000.0,2,100190,6.5477386934673385
1,20.0,1,9,73,278,2,229000.0,2,100190,12.80349344978166
1,20.0,1,9,73,465,2,198000.0,2,100189,24.83838383838384
1,20.0,1,9,73,465,2,238000.0,2,100189,22.352941176470583
1,20.0,1,9,73,143,2,169000.0,2,100190,34.828402366863905
1,20.0,1,9,73,143,2,199000.0,2,100190,25.39195979899497
1,20.0,1,9,73,278,2,229000.0,2,100190,15.943231441048036
1,20.0,1,9,73,465,2,198000.0,2,100189,38.81818181818182
1,20.0,1,9,73,465,2,238000.0,2,100189,65.69327731092437
1,20.0,1,9,73,143,2,169000.0,2,100190,65.68639053254438
1,20.0,1,9,73,143,2,199000.0,2,100190,49.97989949748744
1,20.0,1,9,73,278,2,229000.0,2,100190,33.951965065502186
1,20.0,1,2,154,258,2,59900.0,2,100558,453.37228714524207
1,20.0,2,2,154,258,2,59900.0,2,100558,716.4440734557596
1,20.0,3,2,154,258,2,59900.0,2,100558,1067.7128547579298
1,20.0,1,3,139,378,2,30900.0,2,100253,787.3462783171523
1,20.0,2,3,139,378,2,30900.0,2,100253,1226.537216828479
1,20.0,3,3,139,378,2,30900.0,2,100253,1459.3527508090615
1,30.0,1,9,73,351,2,1620000.0,2,100037,2.2907407407407407
1,30.0,1,9,73,39,2,1590000.0,2,100037,4.3943396226415095
1,30.0,1,9,73,386,2,1590000.0,2,100037,2.293081761006289
1,30.0,1,9,73,79,2,1280000.0,2,100037,9.07890625
1,30.0,1,9,73,455,2,1790000.0,2,100037,2.2882681564245813
1,30.0,1,9,73,143,2,790000.0,2,100037,4.579746835443038
1,30.0,1,9,162,121,2,458000.0,2,100037,13.489082969432314
1,30.0,2,9,73,351,2,1620000.0,2,100037,15.854938271604938
1,30.0,2,9,73,39,2,1590000.0,2,100037,9.071069182389936
1,30.0,2,9,73,386,2,1590000.0,2,100037,22.475471698113207
1,30.0,2,9,73,79,2,1280000.0,2,100037,15.86328125
1,30.0,2,9,73,143,2,790000.0,2,100037,4.579746835443038
1,30.0,2,9,162,121,2,458000.0,2,100037,51.637554585152856
1,10.0,1,9,7,36,2,39000.0,2,100020,85.23076923076924
1,10.0,2,9,7,36,2,39000.0,2,100020,228.82051282051282
1,10.0,3,9,7,36,2,39000.0,2,100020,337.2564102564103
1,10.0,4,9,7,36,2,39000.0,2,100020,385.1538461538461
1,10.0,5,9,7,36,2,39000.0,2,100020,398.8717948717949
1,10.0,6,9,7,36,2,39000.0,2,100020,584.6410256410256
1,30.0,1,10,79,66,2,164000.0,1,100683,73.01219512195122
1,30.0,1,10,79,66,2,154000.0,0,100683,76.68181818181819
1,30.0,2,10,79,66,2,164000.0,1,100683,145.89634146341464
1,30.0,2,10,79,66,2,154000.0,0,100683,181.91558441558442
1,20.0,1,10,24,389,2,218000.0,1,100837,57.899082568807344
1,20.0,1,10,24,389,2,208000.0,0,100837,81.01923076923076
1,20.0,1,10,24,118,2,208000.0,1,100837,7.9230769230769225
1,20.0,1,10,24,118,2,198000.0,0,100837,7.949494949494951
1,20.0,2,10,24,389,2,218000.0,1,100837,123.27064220183485
1,20.0,2,10,24,389,2,208000.0,0,100837,96.34134615384615
1,20.0,2,10,24,118,2,208000.0,1,100837,23.28365384615385
1,20.0,2,10,24,118,2,198000.0,0,100837,54.14141414141414
1,20.0,3,10,24,389,2,218000.0,1,100837,173.13761467889907
1,20.0,3,10,24,389,2,208000.0,0,100837,161.60096153846158
1,20.0,3,10,24,118,2,208000.0,1,100837,27.23557692307693
1,20.0,3,10,24,118,2,198000.0,0,100837,26.97474747474748
1,20.0,1,10,153,113,2,109800.0,2,100255,200.07285974499092
1,20.0,2,10,153,113,2,109800.0,2,100255,354.73588342440803
1,20.0,3,10,153,113,2,109800.0,2,100255,447.94171220400733
1,20.0,1,3,139,222,2,39900.0,2,100652,443.68421052631584
1,20.0,2,3,139,222,2,39900.0,2,100652,547.844611528822
1,20.0,3,3,139,222,2,39900.0,2,100652,632.3057644110276
1,20.0,1,4,57,396,2,268000.0,2,100397,63.31716417910448
1,20.0,2,4,57,396,2,268000.0,2,100397,115.2723880597015
1,20.0,3,4,57,396,2,268000.0,2,100397,153.5149253731343
1,20.0,1,3,97,37,2,38900.0,2,100545,471.02827763496146
1,20.0,1,3,97,336,2,38900.0,2,100545,232.13367609254502
1,20.0,2,3,97,37,2,38900.0,2,100545,1114.39588688946
1,20.0,2,3,97,336,2,38900.0,2,100545,530.2570694087403
1,20.0,3,3,97,37,2,38900.0,2,100545,1062.185089974293
1,20.0,3,3,97,336,2,38900.0,2,100545,535.7840616966581
1,20.0,1,7,64,406,2,39800.0,2,100074,635.2010050251257
1,20.0,2,7,64,406,2,39800.0,2,100074,1178.467336683417
1,20.0,3,7,64,406,2,39800.0,2,100074,1211.9095477386936
1,20.0,1,4,134,208,2,229000.0,1,100563,39.082969432314414
1,20.0,1,4,134,208,2,219000.0,0,100563,66.78995433789954
1,20.0,2,4,134,208,2,229000.0,1,100563,164.95196506550218
1,20.0,2,4,134,208,2,219000.0,0,100563,133.55251141552512
1,20.0,3,4,134,208,2,229000.0,1,100563,222.85589519650654
1,20.0,3,4,134,208,2,219000.0,0,100563,164.662100456621
1,20.0,1,1,38,34,2,1359000.0,0,100155,17.037527593818982
1,20.0,1,1,38,34,2,1499000.0,1,100155,2.8652434956637762
1,20.0,2,1,38,34,2,1359000.0,0,100155,25.54819720382634
1,20.0,2,1,38,34,2,1499000.0,1,100155,19.85657104736491
1,20.0,3,1,38,34,2,1359000.0,0,100155,65.12509197939661
1,20.0,3,1,38,34,2,1499000.0,1,100155,45.438959306204126
1,20.0,1,0,98,380,2,548000.0,2,100205,17.545620437956206
1,20.0,1,0,98,330,2,598000.0,2,100205,14.6371237458194
1,20.0,1,0,98,284,2,648000.0,2,100205,23.353395061728396
1,20.0,2,0,98,380,2,548000.0,2,100205,29.189781021897808
1,20.0,2,0,98,330,2,598000.0,2,100205,20.45819397993311
1,20.0,2,0,98,284,2,648000.0,2,100205,35.01234567901235
1,20.0,3,0,98,380,2,548000.0,2,100205,61.21715328467153
1,20.0,3,0,98,330,2,598000.0,2,100205,29.183946488294314
1,20.0,3,0,98,284,2,648000.0,2,100205,49.549382716049394
2,10.0,1,5,59,398,2,39900.0,2,100281,191.67919799498748
2,10.0,2,5,59,398,2,39900.0,2,100281,305.9398496240602
2,10.0,3,5,59,398,2,39900.0,2,100281,406.11528822055135
2,10.0,4,5,59,398,2,39900.0,2,100281,417.1929824561402
2,10.0,5,5,59,398,2,39900.0,2,100281,366.7919799498747
2,10.0,6,5,59,398,2,39900.0,2,100281,480.8771929824562
2,20.0,1,11,98,303,2,79900.0,2,100144,7.2090112640801
2,20.0,1,11,98,284,2,69900.0,2,100144,17.181688125894134
2,20.0,1,11,98,330,2,59900.0,2,100144,23.455759599332207
2,20.0,1,11,98,380,2,49900.0,2,100144,23.94789579158317
2,20.0,2,11,98,303,2,79900.0,2,100144,72.86608260325406
2,20.0,2,11,98,284,2,69900.0,2,100144,26.180257510729607
2,20.0,2,11,98,330,2,59900.0,2,100144,33.28881469115193
2,20.0,2,11,98,380,2,49900.0,2,100144,40.480961923847694
2,17.0,3,11,98,303,2,79900.0,2,100144,52.640801001251575
2,17.0,3,11,98,284,2,69900.0,2,100144,56.394849785407715
2,17.0,3,11,98,330,2,59900.0,2,100144,56.711185308848066
2,17.0,3,11,98,380,2,49900.0,2,100144,50.28056112224449
2,20.0,1,3,138,198,2,59900.0,2,100740,114.75792988313856
2,20.0,2,3,138,198,2,59900.0,2,100740,218.06343906510853
2,20.0,3,3,138,198,2,59900.0,2,100740,259.31552587646075
2,20.0,1,2,0,0,2,198000.0,2,100622,44.30808080808082
2,20.0,2,2,0,0,2,198000.0,2,100622,51.70707070707071
2,20.0,3,2,0,0,2,198000.0,2,100622,27.38383838383839
2,20.0,1,6,127,201,0,79000.0,2,100584,43.65822784810127
2,20.0,1,6,127,201,1,79000.0,2,100584,62.44303797468354
2,20.0,2,6,127,201,0,79000.0,2,100584,210.63291139240508
2,20.0,2,6,127,201,1,79000.0,2,100584,108.68354430379746
2,20.0,3,6,127,201,0,79000.0,2,100584,270.0506329113924
2,20.0,3,6,127,201,1,79000.0,2,100584,163.91139240506328
2,20.0,1,4,8,362,2,59800.0,2,100052,577.4749163879599
2,20.0,2,4,8,362,2,59800.0,2,100052,544.9832775919732
2,20.0,3,4,8,362,2,59800.0,2,100052,596.85618729097
2,20.0,1,3,130,470,2,55900.0,2,100202,367.78175313059035
2,20.0,2,3,130,470,2,55900.0,2,100202,630.7871198568873
2,20.0,3,3,130,470,2,55900.0,2,100202,984.2397137745976
2,20.0,1,10,156,229,2,60900.0,2,100476,339.6387520525452
2,20.0,2,10,156,229,2,60900.0,2,100476,410.85385878489325
2,20.0,3,10,156,229,2,60900.0,2,100476,666.5353037766831
2,20.0,1,9,7,227,2,59900.0,2,100753,478.1469115191987
2,20.0,2,9,7,227,2,59900.0,2,100753,1001.3856427378964
2,20.0,3,9,7,227,2,59900.0,2,100753,1192.2871452420702
2,20.0,1,2,154,258,2,59900.0,2,100558,441.4190317195325
2,20.0,2,2,154,258,2,59900.0,2,100558,644.5575959933223
2,20.0,3,2,154,258,2,59900.0,2,100558,807.0116861435727
2,30.0,1,9,70,80,2,2990000.0,2,100786,8.566555183946488
2,30.0,1,9,70,80,2,1990000.0,2,100786,2.163316582914573
2,30.0,1,9,70,318,2,590000.0,2,100786,8.623728813559323
2,30.0,1,9,70,329,2,590000.0,2,100786,2.2186440677966104
2,30.0,2,9,70,80,2,2990000.0,2,100786,10.704682274247492
2,30.0,2,9,70,80,2,1990000.0,2,100786,10.711557788944726
2,30.0,2,9,70,80,2,1750000.0,2,100786,14.989714285714285
2,30.0,2,9,70,452,2,890000.0,2,100786,8.602247191011235
2,30.0,2,9,70,163,2,1290000.0,2,100786,6.4480620155038775
2,30.0,2,9,70,318,2,590000.0,2,100786,17.17966101694915
2,30.0,2,9,70,329,2,590000.0,2,100786,10.761016949152543
2,10.0,1,3,130,315,2,30900.0,2,100046,444.30420711974114
2,10.0,2,3,130,315,2,30900.0,2,100046,731.7799352750809
2,10.0,3,3,130,315,2,30900.0,2,100046,700.4530744336571
2,10.0,4,3,130,315,2,30900.0,2,100046,670.1618122977346
2,10.0,5,3,130,315,2,30900.0,2,100046,765.5663430420713
2,10.0,6,3,130,315,2,30900.0,2,100046,936.8932038834952
2,20.0,1,10,2,236,2,119000.0,1,100684,92.28571428571428
2,20.0,1,10,2,236,2,109000.0,0,100684,113.24770642201835
2,20.0,2,10,2,236,2,119000.0,1,100684,138.45378151260505
2,20.0,2,10,2,236,2,109000.0,0,100684,279.3761467889908
2,20.0,3,10,2,236,2,119000.0,1,100684,170.62184873949582
2,20.0,3,10,2,236,2,109000.0,0,100684,324.1009174311927
2,20.0,1,3,130,193,2,55900.0,2,100010,439.8568872987478
2,20.0,2,3,130,193,2,55900.0,2,100010,630.2683363148477
2,20.0,3,3,130,193,2,55900.0,2,100010,658.9445438282647
2,20.0,1,10,24,389,2,168000.0,2,100448,67.01190476190476
2,20.0,1,10,24,389,2,178000.0,2,100448,37.53370786516854
2,20.0,1,10,24,118,2,148000.0,2,100448,26.14864864864865
2,20.0,1,10,24,118,2,158000.0,2,100448,4.012658227848101
2,20.0,2,10,24,389,2,168000.0,2,100448,67.05952380952381
2,20.0,2,10,24,389,2,178000.0,2,100448,55.8876404494382
2,20.0,2,10,24,118,2,148000.0,2,100448,55.614864864864856
2,20.0,2,10,24,118,2,158000.0,2,100448,29.86708860759493
2,20.0,3,10,24,389,2,168000.0,2,100448,170.80357142857142
2,20.0,3,10,24,389,2,178000.0,2,100448,93.41573033707864
2,20.0,3,10,24,118,2,148000.0,2,100448,137.14864864864865
2,20.0,3,10,24,118,2,158000.0,2,100448,55.81012658227848
2,20.0,1,6,157,230,2,199000.0,2,100272,62.361809045226146
2,20.0,2,6,157,230,2,199000.0,2,100272,180.53768844221105
2,20.0,3,6,157,230,2,199000.0,2,100272,226.4673366834171
2,20.0,1,1,113,335,2,1200000.0,0,100148,6.984166666666668
2,20.0,1,1,113,22,2,1920000.0,1,100148,4.655729166666666
2,20.0,1,1,113,78,2,2900000.0,0,100148,2.336206896551724
2,20.0,1,1,113,78,2,3190000.0,1,100148,4.655172413793104
2,20.0,2,1,113,335,2,1200000.0,0,100148,2.349166666666666
2,20.0,2,1,113,335,2,1330000.0,1,100148,4.656390977443609
2,20.0,2,1,113,22,2,1690000.0,0,100148,9.28284023668639
2,20.0,2,1,113,22,2,1920000.0,1,100148,6.9828125
2,20.0,2,1,113,78,2,2900000.0,0,100148,2.336206896551724
2,20.0,2,1,113,78,2,3190000.0,1,100148,2.335423197492163
2,20.0,3,1,113,335,2,1200000.0,0,100148,7.003333333333333
2,20.0,3,1,113,335,2,1330000.0,1,100148,2.347368421052632
2,20.0,3,1,113,22,2,1690000.0,0,100148,16.250295857988167
2,20.0,3,1,113,22,2,1920000.0,1,100148,11.636979166666665
2,20.0,3,1,113,334,2,2400000.0,0,100148,4.665416666666666
2,20.0,3,1,113,334,2,2690000.0,1,100148,4.65539033457249
2,20.0,3,1,113,78,2,2900000.0,0,100148,2.3441379310344828
2,20.0,1,3,139,20,2,49900.0,2,100323,841.4428857715428
2,20.0,2,3,139,20,2,49900.0,2,100323,1629.679358717435
2,20.0,3,3,139,20,2,49900.0,2,100323,2067.9759519038075
2,20.0,1,0,33,144,2,699000.0,2,100203,7.831187410586552
2,20.0,1,0,33,144,2,749000.0,2,100203,2.654205607476636
2,20.0,1,0,33,357,2,899000.0,2,100203,2.64293659621802
2,20.0,1,0,33,357,2,949000.0,2,100203,2.640674394099052
2,20.0,1,0,33,118,2,1249000.0,2,100203,2.6285028022417936
2,20.0,2,0,33,144,2,699000.0,2,100203,2.6580829756795423
2,20.0,2,0,33,144,2,749000.0,2,100203,2.6568758344459282
2,20.0,2,0,33,357,2,899000.0,2,100203,7.8175750834260285
2,20.0,2,0,33,357,2,949000.0,2,100203,15.57744994731296
2,20.0,2,0,33,118,2,1249000.0,2,100203,7.806244995996798
2,20.0,3,0,33,144,2,699000.0,2,100203,5.244635193133047
2,20.0,3,0,33,144,2,749000.0,2,100203,10.42056074766355
2,20.0,3,0,33,357,2,899000.0,2,100203,7.82091212458287
2,20.0,3,0,33,357,2,949000.0,2,100203,25.94415173867229
2,20.0,3,0,33,118,2,1199000.0,2,100203,2.632193494578816
2,20.0,3,0,33,118,2,1249000.0,2,100203,5.218574859887911
3,20.0,1,9,112,312,2,178000.0,2,100292,49.7752808988764
3,20.0,1,9,112,312,2,178000.0,2,100292,21.01123595505618
3,20.0,2,9,112,312,2,178000.0,2,100292,113.71910112359552
3,20.0,2,9,112,312,2,178000.0,2,100292,56.252808988764045
3,20.0,3,9,112,312,2,178000.0,2,100292,122.93820224719101
3,20.0,3,9,112,312,2,178000.0,2,100292,94.88764044943821
3,20.0,1,11,98,284,2,179000.0,2,100200,16.139664804469273
3,20.0,1,11,98,330,2,159000.0,2,100200,13.150943396226413
3,20.0,1,11,98,380,2,139000.0,2,100200,6.7050359712230225
3,20.0,2,11,98,284,2,179000.0,2,100200,9.793296089385477
3,20.0,2,11,98,330,2,159000.0,2,100200,13.0
3,20.0,2,11,98,380,2,139000.0,2,100200,3.5323741007194243
3,17.0,3,11,98,284,2,179000.0,2,100200,22.63128491620112
3,17.0,3,11,98,330,2,159000.0,2,100200,16.654088050314467
3,17.0,3,11,98,380,2,139000.0,2,100200,16.517985611510788
3,20.0,1,2,119,322,2,99000.0,2,100220,104.29292929292929
3,20.0,2,2,119,322,2,99000.0,2,100220,144.0909090909091
3,20.0,3,2,119,322,2,99000.0,2,100220,297.2323232323232
3,30.0,1,10,89,423,2,209000.0,1,100432,22.023923444976077
3,30.0,1,10,89,423,2,199000.0,0,100432,62.18592964824121
3,30.0,2,10,89,423,2,209000.0,1,100432,136.5980861244019
3,30.0,2,10,89,423,2,199000.0,0,100432,165.0
3,20.0,1,4,110,188,2,52900.0,2,100226,204.1776937618148
3,20.0,2,4,110,188,2,52900.0,2,100226,610.8695652173913
3,20.0,3,4,110,188,2,52900.0,2,100226,789.7353497164461
3,20.0,1,7,64,406,2,59000.0,2,100766,337.2203389830508
3,20.0,2,7,64,406,2,59000.0,2,100766,508.11864406779677
3,20.0,3,7,64,406,2,59000.0,2,100766,558.9661016949152
3,20.0,1,3,139,217,2,36900.0,2,100523,557.5338753387533
3,20.0,2,3,139,217,2,36900.0,2,100523,1182.439024390244
3,20.0,3,3,139,217,2,36900.0,2,100523,1709.891598915989
3,20.0,1,9,73,456,2,59000.0,2,100069,313.542372881356
3,20.0,2,9,73,456,2,59000.0,2,100069,470.23728813559325
3,20.0,3,9,73,456,2,59000.0,2,100069,706.4576271186438
3,20.0,1,0,93,76,2,169000.0,2,100206,15.171597633136097
3,20.0,1,0,93,349,2,199000.0,2,100206,32.32160804020101
3,20.0,1,0,93,426,2,139000.0,2,100206,9.294964028776981
3,20.0,2,0,93,76,2,169000.0,2,100206,70.40828402366864
3,20.0,2,0,93,349,2,199000.0,2,100206,52.87939698492463
3,20.0,2,0,93,426,2,139000.0,2,100206,23.61151079136691
3,20.0,3,0,93,76,2,169000.0,2,100206,99.7396449704142
3,20.0,3,0,93,349,2,199000.0,2,100206,149.90954773869348
3,20.0,3,0,93,426,2,139000.0,2,100206,38.01438848920864
3,30.0,1,5,123,197,2,69900.0,2,100440,457.9971387696711
3,30.0,2,5,123,197,2,69900.0,2,100440,830.9585121602289
3,10.0,1,6,157,200,2,690000.0,2,100063,3.3289855072463768
3,10.0,2,6,157,200,2,690000.0,2,100063,17.982608695652175
3,10.0,3,6,157,200,2,690000.0,2,100063,11.172463768115943
3,10.0,4,6,157,200,2,690000.0,2,100063,25.96086956521739
3,10.0,5,6,157,200,2,690000.0,2,100063,24.494202898550725
3,10.0,6,6,157,200,2,690000.0,2,100063,45.594202898550726
3,10.0,1,5,59,398,2,39900.0,2,100281,121.70426065162908
3,10.0,2,5,59,398,2,39900.0,2,100281,312.38095238095235
3,10.0,3,5,59,398,2,39900.0,2,100281,382.3558897243108
3,10.0,4,5,59,398,2,39900.0,2,100281,296.265664160401
3,10.0,5,5,59,398,2,39900.0,2,100281,352.8571428571428
3,10.0,6,5,59,398,2,39900.0,2,100281,602.6817042606516
3,20.0,1,3,138,401,2,63900.0,2,100849,715.8372456964006
3,20.0,2,3,138,401,2,63900.0,2,100849,731.3615023474179
3,20.0,3,3,138,401,2,63900.0,2,100849,722.2378716744914
3,30.0,1,10,4,237,2,208000.0,1,100709,28.134615384615394
3,30.0,1,10,4,237,2,198000.0,0,100709,51.944444444444436
3,30.0,2,10,4,237,2,208000.0,1,100709,90.34134615384615
3,30.0,2,10,4,237,2,198000.0,0,100709,80.8030303030303
3,20.0,1,1,38,34,2,2599000.0,2,100091,5.719892266256252
3,20.0,2,1,38,34,2,2599000.0,2,100091,2.8691804540207766
3,20.0,3,1,38,34,2,2599000.0,2,100091,22.327433628318587
3,20.0,1,10,2,236,2,119000.0,1,100684,70.97478991596638
3,20.0,1,10,2,236,2,109000.0,0,100684,123.6422018348624
3,20.0,2,10,2,236,2,119000.0,1,100684,131.53781512605042
3,20.0,2,10,2,236,2,109000.0,0,100684,275.2385321100917
3,20.0,3,10,2,236,2,119000.0,1,100684,169.890756302521
3,20.0,3,10,2,236,2,109000.0,0,100684,310.21100917431187
3,20.0,1,3,139,255,2,49900.0,2,100492,1257.6953907815632
3,20.0,2,3,139,255,2,49900.0,2,100492,1960.8416833667334
3,18.0,3,3,139,255,2,49900.0,2,100492,1432.4849699398794
3,20.0,1,10,24,389,2,218000.0,1,100837,77.12385321100919
3,20.0,1,10,24,389,2,208000.0,0,100837,77.15865384615384
3,20.0,1,10,24,118,2,208000.0,1,100837,27.15865384615385
3,20.0,1,10,24,118,2,198000.0,0,100837,15.651515151515152
3,20.0,2,10,24,389,2,218000.0,1,100837,142.32110091743118
3,20.0,2,10,24,389,2,208000.0,0,100837,92.10096153846152
3,20.0,2,10,24,118,2,208000.0,1,100837,46.206730769230774
3,20.0,2,10,24,118,2,198000.0,0,100837,23.308080808080806
3,20.0,3,10,24,389,2,218000.0,1,100837,115.6422018348624
3,20.0,3,10,24,389,2,208000.0,0,100837,153.9230769230769
3,20.0,3,10,24,118,2,208000.0,1,100837,30.98076923076923
3,20.0,3,10,24,118,2,198000.0,0,100837,34.84848484848485
3,20.0,1,1,9,9,2,439000.0,0,100150,69.61275626423689
3,20.0,1,1,9,9,2,489000.0,1,100150,51.03271983640082
3,20.0,2,1,9,9,2,439000.0,0,100150,63.44191343963554
3,20.0,2,1,9,9,2,489000.0,1,100150,28.734151329243353
3,20.0,3,1,9,9,2,439000.0,0,100150,82.61731207289293
3,20.0,3,1,9,9,2,489000.0,1,100150,38.36605316973415
4,20.0,1,4,148,343,2,69800.0,2,100175,212.1060171919771
4,20.0,2,4,148,343,2,69800.0,2,100175,432.0057306590258
4,20.0,3,4,148,343,2,69800.0,2,100175,350.5300859598854
4,20.0,1,4,102,304,2,64800.0,2,100025,153.19444444444446
4,20.0,2,4,102,304,2,64800.0,2,100025,241.033950617284
4,19.0,3,4,102,304,2,64800.0,2,100025,296.23456790123464
4,20.0,1,4,0,0,2,59900.0,2,100625,251.58597662771285
4,20.0,1,4,0,0,2,39900.0,2,100625,30.72681704260652
4,20.0,2,4,0,0,2,59900.0,2,100625,275.8096828046745
4,20.0,2,4,0,0,2,39900.0,2,100625,59.67418546365915
4,20.0,3,4,0,0,2,59900.0,2,100625,242.3873121869783
4,20.0,3,4,0,0,2,39900.0,2,100625,118.0701754385965
4,20.0,1,2,154,62,2,39900.0,2,100562,469.2982456140351
4,20.0,2,2,154,62,2,39900.0,2,100562,627.5689223057644
4,20.0,3,2,154,62,2,39900.0,2,100562,804.561403508772
4,10.0,1,6,60,280,2,89000.0,2,100095,30.741573033707862
4,10.0,2,6,60,280,2,89000.0,2,100095,94.58426966292136
4,10.0,3,6,60,280,2,89000.0,2,100095,108.58426966292136
4,10.0,4,6,60,280,2,89000.0,2,100095,151.82022471910113
4,10.0,5,6,60,280,2,89000.0,2,100095,211.85393258426967
4,10.0,6,6,60,280,2,89000.0,2,100095,274.4719101123595
4,20.0,1,7,62,281,2,39900.0,2,100319,412.8571428571428
4,20.0,2,7,62,281,2,39900.0,2,100319,664.8872180451127
4,20.0,3,7,62,281,2,39900.0,2,100319,913.3834586466164
4,30.0,1,9,73,351,2,1620000.0,2,100037,4.552469135802468
4,30.0,1,9,73,39,2,1590000.0,2,100037,2.291194968553459
4,30.0,1,9,73,79,2,1280000.0,2,100037,9.07734375
4,30.0,1,9,73,455,2,1790000.0,2,100037,4.54804469273743
4,30.0,1,9,73,143,2,790000.0,2,100037,4.579746835443038
4,30.0,1,9,162,121,2,458000.0,2,100037,9.135371179039304
4,30.0,2,9,73,351,2,1620000.0,2,100037,8.873456790123457
4,30.0,2,9,73,39,2,1590000.0,2,100037,6.4974842767295575
4,30.0,2,9,73,386,2,1590000.0,2,100037,4.554088050314466
4,30.0,2,9,73,79,2,1280000.0,2,100037,6.81953125
4,30.0,2,9,73,455,2,1790000.0,2,100037,4.549162011173183
4,30.0,2,9,73,143,2,790000.0,2,100037,6.681012658227848
4,30.0,2,9,162,121,2,458000.0,2,100037,48.77510917030568
4,20.0,1,9,7,227,2,59900.0,2,100753,352.8213689482472
4,20.0,2,9,7,227,2,59900.0,2,100753,711.669449081803
4,20.0,3,9,7,227,2,59900.0,2,100753,982.1035058430716
4,20.0,1,4,8,362,2,59800.0,2,100052,201.23745819398
4,20.0,2,4,8,362,2,59800.0,2,100052,386.35451505016715
4,20.0,3,4,8,362,2,59800.0,2,100052,553.1939799331103
4,20.0,1,6,157,230,2,199000.0,2,100272,78.03517587939699
4,20.0,2,6,157,230,2,199000.0,2,100272,163.23115577889448
4,20.0,3,6,157,230,2,199000.0,2,100272,209.59798994974875
4,30.0,1,9,70,409,2,299000.0,2,100033,104.63879598662209
4,30.0,2,9,70,409,2,299000.0,2,100033,239.0434782608696
4,20.0,1,10,153,113,2,109800.0,2,100255,122.44990892531875
4,20.0,2,10,153,113,2,109800.0,2,100255,228.3606557377049
4,20.0,3,10,153,113,2,109800.0,2,100255,334.2531876138433
4,20.0,1,2,154,258,2,59900.0,2,100558,327.36227045075117
4,20.0,2,2,154,258,2,59900.0,2,100558,581.7863105175293
4,20.0,3,2,154,258,2,59900.0,2,100558,545.1085141903171
4,20.0,1,3,130,193,2,55900.0,2,100010,378.6046511627907
4,20.0,2,3,130,193,2,55900.0,2,100010,711.9320214669052
4,20.0,3,3,130,193,2,55900.0,2,100010,750.5903398926656
4,20.0,1,3,139,20,2,43900.0,2,100511,364.0318906605922
4,20.0,2,3,139,20,2,43900.0,2,100511,728.5649202733485
4,20.0,3,3,139,20,2,43900.0,2,100511,925.9681093394078
4,20.0,1,5,59,398,2,89000.0,2,100610,130.19101123595505
4,20.0,1,5,54,394,2,89000.0,2,100610,33.20224719101124
4,20.0,1,5,78,168,2,89000.0,2,100610,36.48314606741573
4,20.0,2,5,59,398,2,89000.0,2,100610,178.41573033707866
4,20.0,2,5,54,394,2,89000.0,2,100610,77.79775280898876
4,20.0,2,5,78,168,2,89000.0,2,100610,56.977528089887635
4,20.0,3,5,59,398,2,89000.0,2,100610,376.6067415730337
4,20.0,3,5,54,394,2,89000.0,2,100610,158.8426966292135
4,20.0,3,5,78,168,2,89000.0,2,100610,45.067415730337075
4,20.0,1,4,134,208,2,229000.0,1,100563,28.38864628820961
4,20.0,1,4,134,208,2,219000.0,0,100563,28.013698630136986
4,20.0,2,4,134,208,2,229000.0,1,100563,179.16593886462883
4,20.0,2,4,134,208,2,219000.0,0,100563,119.8538812785388
4,20.0,3,4,134,208,2,229000.0,1,100563,166.17030567685592
4,20.0,3,4,134,208,2,219000.0,0,100563,146.35616438356163
4,20.0,1,1,113,335,2,1200000.0,0,100148,2.349166666666666
4,20.0,1,1,113,22,2,1920000.0,1,100148,2.341145833333333
4,20.0,1,1,113,78,2,2900000.0,0,100148,2.336206896551724
4,20.0,1,1,113,78,2,3190000.0,1,100148,2.335423197492163
4,20.0,2,1,113,335,2,1200000.0,0,100148,7.003333333333333
4,20.0,2,1,113,335,2,1330000.0,1,100148,11.620300751879695
4,20.0,2,1,113,22,2,1690000.0,0,100148,4.65621301775148
4,20.0,2,1,113,22,2,1920000.0,1,100148,6.9953125
4,20.0,3,1,113,335,2,1200000.0,0,100148,6.965
4,20.0,3,1,113,335,2,1330000.0,1,100148,6.983458646616541
4,20.0,3,1,113,22,2,1690000.0,0,100148,4.65621301775148
4,20.0,3,1,113,22,2,1920000.0,1,100148,13.940104166666664
4,20.0,3,1,113,334,2,2400000.0,0,100148,2.3383333333333334
4,20.0,3,1,113,334,2,2690000.0,1,100148,2.3457249070631967
4,20.0,3,1,113,78,2,3190000.0,1,100148,4.662382445141066
